dem1,dem2,dem3,dem4,dem5,dem6,dem7,dem8,dem9,dem10,dem11,dem12,klim1,klim2,klim3,klim4,klim5,klim6,klim7,klim8,klim9,klim10,klim11,klim12,klim13,klim14,klim15,klim16,klim17,klim18,klim19,klim20,klim21,klim22,klim23,klim24,klim25,klim26,klim27,klim28,job_sat1,job_sat2,job_sat3,job_sat4,job_sat5,job_sat6,job_sat7,job_sat8,job_sat9,job_sat10,job_sat11,job_sat12,job_sat13,job_sat14,job_sat15,job_sat16,job_sat17,job_sat18,job_sat19,tol_intol1,tol_intol2,tol_intol3,tol_intol4,tol_intol5,tol_intol6,tol_intol7,tol_intol8,tol_intol9,tol_intol10,tol_intol11,tol_intol12,tol_intol13,life_sat1,life_sat2,life_sat3,life_sat4,life_sat5,purp1,purp2,purp3,purp4,purp5,neuro1,neuro2,klim_sum_1,klim_sum_2,klim_sum_3,klim_sum_4,job_sat_sum_1,job_sat_sum_2,job_sat_sum_3,job_sat_sum_4,job_sat_sum_5,job_sat_sum,tol_intol_sum_1,tol_intol_sum_2,life_sat_sum_1,purp_sum_1,neuro_sum_1,mdl2_5_klim4,mdl2_5_klim1,mdl2_5_klim2,mdl2_5_klim5,mdl2_5_klim6,mdl2_5_klim9,mdl2_5_klim8,mdl2_5_klim10,mdl2_5_klim12,mdl2_5_klim14,mdl2_5_klim16,mdl2_5_klim15,mdl2_5_klim17,mdl2_5_klim19,mdl2_5_klim21,mdl2_5_klim25,mdl2_5_klim22,mdl2_5_klim23,mdl2_5_klim26,mdl2_5_klim28,mdl2_5_sum,mdl2_5_sum_1,mdl2_5_sum_2,mdl2_5_sum_3,mdl2_5_sum_4,mdl4_5_klim4,mdl4_5_klim1,mdl4_5_klim2,mdl4_5_klim5,mdl4_5_klim6,mdl4_5_klim9,mdl4_5_klim8,mdl4_5_klim10,mdl4_5_klim12,mdl4_5_klim14,mdl4_5_klim15,mdl4_5_klim16,mdl4_5_klim22,mdl4_5_klim23,mdl4_5_klim28,mdl4_5_klim21,mdl4_5_klim19,mdl4_5_sum,mdl4_5_sum_1,mdl4_5_sum_2,mdl4_5_sum_4,mdl4_5_sum_3
Женщина,46,Город с численностью жителей миллион и более человек,Высшее,10-15 лет,1-3 года,гос предприятие,1000+ человек,специалист по кадрам,100,30 000 — 60 000,Затрудняюсь ответить,2,3,3,2,5,1,2,4,1,3,3,2,3,2,2,2,2,6,4,3,1,1,1,1,1,3,2,2,2,3,2,2,2,3,2,2,2,2,3,3,3,2,2,2,2,2,2,5,6,5,6,6,2,6,4,2,4,5,4,4,2,3,4,5,2,3,4,3,3,2,7,5,18,18,20,11,9,9,7,8,10,43,36,23,16,15,12,2,1.6660037034011757,1.8869830584143186,3.1831584793905474,0.6952534784201189,1,3.4363819861375746,2.7953539688761624,1.7088301302543947,1.8501370316037444,2,2.028659050750825,2.018759881901265,2.231051203756786,0.9143682756470666,1,0.5985825117048234,0.8612950900181903,2.346016760933004,1.4301150495926445,35.65094966080264,9.431398719626161,10.790703116871876,9.192838412055943,6.236009412248662,2,1.7453534646932887,1.9551313764091967,3.00522897696768,0.6668240631284457,1,3.4134099616927416,2.7750046077484525,1.7098456141472544,1.8370379321804762,2,1.9518888684429518,0.6901383177289836,0.9032308100970117,1.715566572180916,1,2.9177936317324704,31.28645419714987,9.37253788119861,10.735298115768925,7.260824568449863,3.9177936317324704
Мужчина,49,Москва,Среднее общее (11 классов),20 + лет,3-5 лет,пожарный,До 500 человек,пожарный,45000,30 000 — 60 000,Нет,6,6,4,5,4,5,5,5,6,6,4,6,5,6,4,2,4,4,4,3,4,6,1,4,3,4,7,4,1,2,2,1,3,3,3,3,3,3,3,4,4,4,4,3,2,3,4,6,6,4,5,5,6,3,6,3,3,4,6,4,6,4,6,6,6,6,6,6,6,6,1,2,35,38,25,29,6,12,9,12,16,55,35,26,28,30,3,5,4.998011110203527,3.773966116828637,2.546526783512438,3.476267392100594,6,4.295477482671968,5.590707937752325,5.126490390763184,5.550411094811233,2,4.05731810150165,4.03751976380253,2.231051203756786,3.6574731025882663,3,3.59149507022894,0.8612950900181903,3.128022347910672,2.860230099185289,75.78226308763622,19.794771402645196,26.56308690599871,15.983362171649233,13.44104260734309,5,5.236060394079866,3.9102627528183933,2.404183181574144,3.3341203156422283,6,4.266762452115927,5.550009215496905,5.129536842441763,5.511113796541428,4,1.9518888684429518,4.140829906373901,0.9032308100970117,3.431133144361832,4,2.9177936317324704,67.68692531171882,19.884626644114633,26.457422306596023,14.427082729275696,6.91779363173247
Женщина,39,Город с численностью от 100 тысяч до 500 тысяч,Высшее,15-20 лет,5-10 лет,Образование;,До 50 человек,Учитель,100,30 000 — 60 000,Нет,5,6,7,6,5,2,7,7,7,7,7,7,1,7,2,6,5,7,7,4,2,5,4,4,3,4,2,3,1,1,1,1,4,4,3,4,3,4,4,4,5,4,5,5,3,5,5,2,2,5,5,4,6,2,3,3,5,4,4,5,4,4,4,5,3,5,6,6,6,5,5,5,38,43,33,25,4,15,11,13,23,66,26,24,20,28,10,6,4.1650092585029395,3.773966116828637,3.1831584793905474,1.3905069568402377,7,6.013668475740755,6.522492594044379,5.980905455890381,6.475479610613106,6,2.028659050750825,5.046899704753162,3.9043396065743754,1.8287365512941332,3,2.9929125585241168,3.445180360072761,3.128022347910672,2.1451725743889667,84.02510970211999,18.512640811562363,31.99254613628862,18.808634913372497,14.711287840896517,6,4.363383661733222,3.9102627528183933,3.00522897696768,1.3336481262568913,7,5.973467432962297,6.475010751413056,5.98445964951539,6.429632762631667,2,5.855666605328856,3.450691588644918,3.6129232403880467,2.573349858271374,2,5.106138855531823,75.07386426246362,18.612523517776186,31.86257059652241,17.492631292633195,7.106138855531823
Женщина,50,Город с численностью от 100 тысяч до 500 тысяч,Среднее общее (11 классов),20 + лет,10-15 лет,Торговля;,До 50 человек,менеджер,25,30 000 — 60 000,Затрудняюсь ответить,5,6,2,6,5,4,5,3,5,5,5,4,5,4,3,4,5,5,4,4,5,5,4,5,5,6,5,4,1,4,4,4,4,5,4,2,4,3,3,5,5,4,2,2,4,4,4,4,6,3,4,5,4,7,6,5,4,2,6,6,2,3,5,6,5,4,2,7,3,3,3,2,33,31,30,34,13,15,10,14,16,68,33,29,21,19,5,6,4.1650092585029395,3.773966116828637,3.1831584793905474,2.7810139136804755,5,2.577286489603181,4.658923281460271,3.4176602605087893,3.700274063207489,4,3.0429885761262376,5.046899704753162,2.231051203756786,4.571841378235333,5,2.9929125585241168,3.445180360072761,4.692033521866008,2.860230099185289,77.14042926570202,19.9031477684026,19.35414409477973,18.89278086287152,18.990356539648175,6,4.363383661733222,3.9102627528183933,3.00522897696768,2.6672962525137827,5,2.5600574712695563,4.625007679580754,3.419691228294509,3.6740758643609523,3,3.9037777368859037,3.450691588644918,3.6129232403880467,3.431133144361832,5,2.9177936317324704,64.54132322955202,19.94617164403308,19.27883224350577,17.3985257102807,7.91779363173247
Мужчина,39,Город с численностью от 500 тысяч до 950 тысяч,Высшее,15-20 лет,5-10 лет,Производство;,До 500 человек,завскладом,50,100 000 — 150 000,Нет,4,5,3,5,5,5,5,4,3,4,6,3,7,6,4,4,5,4,4,5,6,2,5,7,1,3,5,3,4,3,3,5,4,4,4,3,2,5,4,4,4,5,4,5,5,4,2,5,5,3,3,7,6,2,5,3,4,7,7,7,1,3,4,4,3,5,5,5,4,2,4,2,32,33,32,26,15,15,11,13,20,74,31,33,15,21,6,5,3.3320074068023513,3.1449717640238646,3.1831584793905474,3.476267392100594,3,3.4363819861375746,3.7271386251682164,2.563245195381592,5.550411094811233,4,4.05731810150165,5.046899704753162,2.231051203756786,5.4862096538823995,1,1.1971650234096467,4.306475450090951,2.346016760933004,2.1451725743889667,68.22989041653254,18.136405042317357,18.277176901498617,20.821478663894,10.994829808822569,5,3.4907069293865773,3.2585522940153275,3.00522897696768,3.3341203156422283,3,3.4134099616927416,3.7000061436646035,2.5647684212208817,5.511113796541428,4,3.9037777368859037,1.3802766354579672,4.516154050485058,2.573349858271374,6,2.9177936317324704,61.56925875196424,18.088608516011814,18.189298323119655,16.3735582811003,8.91779363173247
Женщина,47,Город с численностью от 500 тысяч до 950 тысяч,Высшее,20 + лет,20 + лет,Красота и здоровье;,До 1000 человек,врач,50,30 000 — 60 000,Нет,5,5,6,3,2,3,6,4,5,4,7,5,5,5,2,4,3,6,7,6,4,3,1,4,1,3,3,4,2,2,2,2,2,3,2,2,2,2,3,3,4,4,4,3,3,3,4,5,5,4,5,6,6,5,2,2,4,5,4,6,4,3,5,6,5,5,6,5,4,6,6,4,30,35,32,19,8,9,7,11,17,52,36,23,23,26,10,3,4.1650092585029395,3.1449717640238646,1.273263391756219,2.0857604352603567,5,3.4363819861375746,3.7271386251682164,4.272075325635987,4.625342579009361,4,2.028659050750825,3.0281398228518976,3.9043396065743754,3.6574731025882663,1,1.79574753511447,0.8612950900181903,2.346016760933004,2.860230099185289,60.211844433510834,13.66900484954338,21.06093851595114,16.618611582765364,8.863289485250952,3,4.363383661733222,3.2585522940153275,1.202091590787072,2.000472189385337,5,3.4134099616927416,3.7000061436646035,4.2746140353681366,4.5925948304511905,2,3.9037777368859037,2.0704149531869507,0.9032308100970117,3.431133144361832,4,5.106138855531823,56.21982020716115,13.82449973592096,20.980624971176674,12.308556644531699,9.106138855531823
Мужчина,49,Город с численностью от 500 тысяч до 950 тысяч,Высшее,20 + лет,0-1 года,ит,До 500 человек,электрик,100,60 000 — 100 000,Нет,7,7,1,7,7,5,4,7,7,7,1,7,2,7,7,7,7,1,7,6,7,6,5,3,7,7,3,5,5,4,5,4,5,5,5,5,5,3,5,5,4,5,5,4,4,4,4,7,7,7,5,4,7,7,4,4,6,4,4,4,4,6,5,4,4,7,7,7,7,7,1,1,38,38,42,36,18,20,13,14,21,86,44,26,23,35,2,7,5.831012961904115,4.402960469633411,4.456421871146767,3.476267392100594,7,6.013668475740755,6.522492594044379,5.980905455890381,6.475479610613106,7,7.100306677627888,7.065659586654428,3.9043396065743754,6.400577929529466,7,3.59149507022894,4.306475450090951,5.474039108843676,3.575287623981611,112.57738988460484,25.166662694784886,31.99254613628862,31.470883800386158,23.947297253145177,7,6.108737126426511,4.561973211621459,4.207320567754752,3.3341203156422283,7,5.973467432962297,6.475010751413056,5.98445964951539,6.429632762631667,7,6.8316110395503316,4.140829906373901,4.516154050485058,4.288916430452289,7,5.106138855531823,95.95837210036076,25.212151221444948,31.86257059652241,26.77751142686158,12.106138855531823
Женщина,39,Поселок городского типа,Основное общее (9 классов),15-20 лет,5-10 лет,Производство;,До 500 человек,дояр,100,100 000 — 150 000,Затрудняюсь ответить,5,6,2,4,6,7,6,2,3,4,6,4,2,5,1,1,4,1,6,6,7,4,5,1,2,6,7,1,3,4,3,4,3,5,4,3,2,3,1,4,4,4,4,3,3,4,4,5,5,4,6,3,4,4,5,4,5,4,4,4,3,4,4,4,4,3,3,6,1,6,7,6,36,26,26,26,14,15,6,12,18,65,31,26,19,19,13,4,4.1650092585029395,3.773966116828637,3.819790175268657,4.866774348940832,3,1.7181909930687873,3.7271386251682164,3.4176602605087893,4.625342579009361,1,1.0143295253754125,4.03751976380253,3.346576805635179,6.400577929529466,2,2.3943300468192934,4.306475450090951,4.692033521866008,0.7150575247963222,67.02077292521138,20.625539899541067,16.488332457755153,15.799004024342587,14.107896543572574,4,4.363383661733222,3.9102627528183933,3.606274772361216,4.66776844189912,3,1.7067049808463708,3.7000061436646035,3.419691228294509,4.5925948304511905,1,0.9759444342214759,2.7605532709159344,4.516154050485058,0.857783286090458,7,4.376690447598706,58.45381230138025,20.547689628811952,16.418997183256675,10.110435041712927,11.376690447598705
Мужчина,41,Город с численностью от 500 тысяч до 950 тысяч,Среднее общее (11 классов),20 + лет,5-10 лет,дизайн,До 50 человек,Иллюстратор,100,15 000 — 30 000,Да,4,4,6,1,2,1,6,1,4,1,4,3,2,2,1,2,2,6,5,6,5,3,3,4,1,2,5,3,3,2,2,2,3,2,3,3,3,2,4,3,3,3,4,2,3,2,4,3,6,5,3,5,6,4,5,5,6,6,5,7,1,2,1,1,1,2,3,4,2,1,7,7,24,17,27,21,9,11,9,9,15,53,32,34,6,12,14,1,3.3320074068023513,2.5159774112190916,1.273263391756219,0.6952534784201189,4,0.8590954965343937,0.9317846562920541,2.563245195381592,1.8501370316037444,2,1.0143295253754125,2.018759881901265,2.7888140046959826,4.571841378235333,1,1.79574753511447,2.5838852700545707,1.564011173955336,2.1451725743889667,40.5033254117309,8.81650168819778,10.204262379811784,12.393744790207993,9.088816553513343,1,3.4907069293865773,2.606841835212262,1.202091590787072,0.6668240631284457,4,0.8533524904231854,0.9250015359161509,2.5647684212208817,1.8370379321804762,1,1.9518888684429518,2.0704149531869507,2.7096924302910352,2.573349858271374,5,3.647242039665588,38.09921294811295,8.966464418514358,10.180160379740695,10.305346110192312,8.647242039665588
Мужчина,36,Москва,Высшее,5-10 лет,5-10 лет,Образование;,До 50 человек,Репетитор,100,30 000 — 60 000,Затрудняюсь ответить,5,4,4,4,4,4,4,4,4,4,4,4,5,4,4,5,3,5,6,5,4,4,1,4,2,5,5,3,4,4,4,3,4,5,4,4,3,3,5,4,4,3,5,3,4,3,3,4,4,4,6,4,7,1,5,3,5,5,5,5,3,4,3,5,4,5,6,6,6,5,7,4,29,29,32,24,15,17,11,11,18,72,30,28,19,28,11,4,4.1650092585029395,2.5159774112190916,2.546526783512438,2.7810139136804755,4,3.4363819861375746,3.7271386251682164,3.4176602605087893,3.700274063207489,5,4.05731810150165,3.0281398228518976,3.346576805635179,3.6574731025882663,2,2.3943300468192934,0.8612950900181903,3.91002793488834,2.1451725743889667,64.6903157806288,16.008527366914944,18.28145493502207,19.08950783257699,11.31082564611479,4,4.363383661733222,2.606841835212262,2.404183181574144,2.6672962525137827,4,3.4134099616927416,3.7000061436646035,3.419691228294509,3.6740758643609523,4,4.87972217110738,2.7605532709159344,0.9032308100970117,2.573349858271374,4,4.376690447598706,57.74243468703662,16.04170493103341,18.207183198012807,15.1168561103917,8.376690447598705
Мужчина,51,Город с численностью от 500 тысяч до 950 тысяч,Среднее общее (11 классов),20 + лет,10-15 лет,добыча угля,1000+ человек,электрик,90,60 000 — 100 000,Затрудняюсь ответить,4,4,4,1,3,4,3,4,1,4,5,5,1,4,1,1,5,4,6,4,5,1,1,2,1,2,5,3,1,1,1,1,1,1,1,3,2,3,4,4,3,3,3,2,3,1,3,5,4,4,4,4,3,7,4,4,5,4,4,4,2,4,3,2,2,2,3,2,2,2,7,7,23,24,26,15,4,6,9,10,12,41,31,25,13,11,14,1,3.3320074068023513,2.5159774112190916,1.9098950876343286,2.7810139136804755,1,3.4363819861375746,3.7271386251682164,4.272075325635987,3.700274063207489,1,1.0143295253754125,5.046899704753162,3.346576805635179,4.571841378235333,1,0.5985825117048234,0.8612950900181903,1.564011173955336,2.1451725743889667,48.82347258355192,11.538893819336247,16.135870000149268,14.979647413999086,6.169061350067317,1,3.4907069293865773,2.606841835212262,1.803137386180608,2.6672962525137827,1,3.4134099616927416,3.7000061436646035,4.2746140353681366,3.6740758643609523,1,0.9759444342214759,0.6901383177289836,0.9032308100970117,2.573349858271374,5,4.376690447598706,43.149442276297215,11.56798240329323,16.062106005086434,6.142663420318845,9.376690447598705
Мужчина,48,Город с численностью от 100 тысяч до 500 тысяч,Высшее,10-15 лет,10-15 лет,Производство;,До 500 человек,монтажник,30,30 000 — 60 000,Нет,6,6,3,6,5,5,4,3,4,6,5,6,2,5,3,3,5,2,7,2,6,4,4,4,4,4,4,4,2,2,2,3,3,4,2,4,3,3,3,4,4,5,4,2,4,3,3,3,6,4,5,4,7,6,3,4,6,3,5,4,3,2,3,3,2,4,4,3,2,5,5,4,35,31,28,28,9,13,9,13,16,60,35,25,13,18,9,6,4.998011110203527,3.773966116828637,3.1831584793905474,3.476267392100594,4,2.577286489603181,5.590707937752325,5.126490390763184,4.625342579009361,3,3.0429885761262376,5.046899704753162,3.9043396065743754,5.4862096538823995,4,2.3943300468192934,3.445180360072761,3.128022347910672,2.860230099185289,79.65943089097554,21.431403098523305,21.919827397128053,20.480437541336176,15.827762853988016,6,5.236060394079866,3.9102627528183933,3.00522897696768,3.3341203156422283,4,2.5600574712695563,5.550009215496905,5.129536842441763,4.5925948304511905,3,2.927833302664428,2.7605532709159344,3.6129232403880467,3.431133144361832,6,5.106138855531823,70.15645261302964,21.485672439508168,21.832198359659415,15.73244295833024,11.106138855531823
Женщина,42,Санкт-Петербург,Высшее,10-15 лет,10-15 лет,Обслуживание;,До 50 человек,оператор,80,15 000 — 30 000,Затрудняюсь ответить,4,4,4,4,4,1,5,5,4,5,7,4,4,4,3,4,4,5,6,5,4,3,1,4,2,4,3,3,3,2,3,4,3,2,3,3,3,4,3,4,4,3,3,4,3,3,4,3,5,4,3,5,4,4,3,3,5,6,4,5,5,5,4,5,4,4,5,5,5,5,4,4,26,33,31,20,12,11,10,11,17,61,28,26,23,24,8,4,3.3320074068023513,2.5159774112190916,2.546526783512438,0.6952534784201189,4,4.295477482671968,4.658923281460271,3.4176602605087893,3.700274063207489,4,3.0429885761262376,4.03751976380253,3.346576805635179,3.6574731025882663,2,1.79574753511447,0.8612950900181903,3.128022347910672,2.1451725743889667,61.176895963387025,13.089765079954,20.07233508784852,18.084558248152213,9.930237547432299,4,3.4907069293865773,2.606841835212262,2.404183181574144,0.6668240631284457,4,4.266762452115927,4.625007679580754,3.419691228294509,3.6740758643609523,3,3.9037777368859037,2.0704149531869507,0.9032308100970117,2.573349858271374,4,4.376690447598706,53.98155703969352,13.16855600930143,19.985537224352143,12.45077335844124,8.376690447598705
Женщина,35,Санкт-Петербург,Два и более высших и/или научная степень,15-20 лет,3-5 лет,Образование;,До 500 человек,специалист,100,100 000 — 150 000,Да,4,6,2,1,1,1,1,4,4,4,7,5,6,4,1,1,1,7,7,7,4,4,1,1,1,2,1,1,3,2,2,3,3,5,2,3,1,3,2,4,5,3,4,4,2,5,1,6,6,6,2,4,6,2,6,2,6,4,6,6,2,6,2,6,2,6,6,6,6,6,2,1,16,34,28,11,10,13,6,12,16,57,32,30,18,30,3,1,3.3320074068023513,3.773966116828637,0.6366316958781095,0.6952534784201189,4,3.4363819861375746,3.7271386251682164,4.272075325635987,3.700274063207489,1,1.0143295253754125,1.0093799409506325,3.9043396065743754,3.6574731025882663,1,2.3943300468192934,0.8612950900181903,1.564011173955336,0.7150575247963222,45.69394470915631,9.437858697929217,19.135870000149268,10.585522175488688,6.534693835589142,1,3.4907069293865773,3.9102627528183933,0.601045795393536,0.6668240631284457,4,3.4134099616927416,3.7000061436646035,4.2746140353681366,3.6740758643609523,1,0.9759444342214759,2.7605532709159344,0.9032308100970117,0.857783286090458,4,5.106138855531823,44.33459620267009,9.668839540726953,19.062106005086434,6.49751180132488,9.106138855531823
Мужчина,42,Москва,Неоконченное высшее,20 + лет,3-5 лет,IT,До 50 человек,ИП,0,100 000 — 150 000,Нет,7,4,7,4,3,4,6,2,1,2,4,2,3,2,3,4,5,7,6,7,5,4,1,7,1,2,1,1,5,4,4,5,3,5,5,5,1,3,5,4,3,3,3,3,1,4,3,2,4,4,6,4,7,4,4,2,6,7,4,5,3,4,6,5,1,4,4,5,5,4,1,1,35,16,37,17,18,18,9,10,14,69,31,28,19,22,2,4,5.831012961904115,2.5159774112190916,1.9098950876343286,2.7810139136804755,1,1.7181909930687873,1.8635693125841082,1.7088301302543947,1.8501370316037444,4,3.0429885761262376,5.046899704753162,3.346576805635179,4.571841378235333,1,2.3943300468192934,0.8612950900181903,1.564011173955336,0.7150575247963222,51.7216271422881,17.03789937443801,8.140727467511034,20.00830646474991,6.534693835589142,4,6.108737126426511,2.606841835212262,1.803137386180608,2.6672962525137827,1,1.7067049808463708,1.8500030718323017,1.7098456141472544,1.8370379321804762,3,3.9037777368859037,2.7605532709159344,0.9032308100970117,0.857783286090458,5,4.376690447598706,46.09163975092758,17.186012600333164,8.103591599006403,11.425345103989308,9.376690447598705
Мужчина,53,Город с численностью менее 50 тысяч,Высшее,20 + лет,15-20 лет,Производство;,1000+ человек,специалист,50,60 000 — 100 000,Нет,5,5,4,4,4,4,5,4,4,5,5,4,4,4,3,4,3,3,4,5,4,4,4,4,3,3,3,4,3,2,2,3,3,2,3,3,3,3,4,2,4,2,3,2,3,3,3,5,5,5,3,5,4,5,4,5,5,5,3,5,3,4,4,5,4,4,4,4,4,5,3,3,31,30,26,25,10,11,10,8,14,53,32,27,20,21,6,4,4.1650092585029395,3.1449717640238646,2.546526783512438,2.7810139136804755,4,3.4363819861375746,4.658923281460271,3.4176602605087893,3.700274063207489,4,3.0429885761262376,3.0281398228518976,2.231051203756786,3.6574731025882663,3,2.3943300468192934,3.445180360072761,2.346016760933004,2.860230099185289,65.85617128336737,16.637521719719718,19.213239591314125,15.959652705323187,14.045757267010348,4,4.363383661733222,3.2585522940153275,2.404183181574144,2.6672962525137827,4,3.4134099616927416,4.625007679580754,3.419691228294509,3.6740758643609523,3,3.9037777368859037,2.7605532709159344,3.6129232403880467,3.431133144361832,4,2.9177936317324704,59.45178114804962,16.693415389836474,19.13218473392896,16.708387392551717,6.91779363173247
Женщина,40,Город с численностью жителей миллион и более человек,Высшее,15-20 лет,10-15 лет,Медицина;,До 500 человек,Заведующий отделением,50,60 000 — 100 000,Нет,7,7,1,7,7,7,5,7,7,7,1,7,6,7,7,7,7,4,7,1,6,7,7,3,7,7,3,7,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,7,7,6,7,6,7,7,5,7,7,6,5,7,7,7,7,7,7,7,7,7,7,7,3,1,41,42,39,41,20,20,14,15,25,94,47,37,35,35,4,7,5.831012961904115,4.402960469633411,4.456421871146767,4.866774348940832,7,6.013668475740755,6.522492594044379,5.980905455890381,6.475479610613106,7,7.100306677627888,7.065659586654428,3.9043396065743754,5.4862096538823995,7,4.190077581933764,6.029065630127332,5.474039108843676,5.005402673574256,116.80481630713186,26.557169651625124,31.99254613628862,30.55651552473909,27.698584994479027,7,6.108737126426511,4.561973211621459,4.207320567754752,4.66776844189912,7,5.973467432962297,6.475010751413056,5.98445964951539,6.429632762631667,7,6.8316110395503316,4.830968224102885,6.322615670679082,6.004483002633206,6,5.106138855531823,100.50418673672158,26.54579934770184,31.86257059652241,30.989677936965506,11.106138855531823
Женщина,52,Москва,Высшее,20 + лет,3-5 лет,Производство;,До 500 человек,Мастер,100,60 000 — 100 000,Нет,7,2,3,3,6,5,7,6,3,6,5,6,7,7,7,1,1,1,7,7,7,1,1,7,1,3,1,1,4,3,5,3,4,5,4,5,1,1,5,5,4,5,4,3,1,1,3,5,7,6,6,3,4,1,6,2,4,4,6,4,4,5,5,7,5,6,5,6,6,4,7,2,33,40,31,15,15,18,7,14,12,66,32,26,26,27,9,3,5.831012961904115,1.2579887056095458,3.819790175268657,3.476267392100594,3,5.154572979206362,5.590707937752325,5.126490390763184,6.475479610613106,1,7.100306677627888,1.0093799409506325,3.9043396065743754,6.400577929529466,1,0.5985825117048234,0.8612950900181903,2.346016760933004,0.7150575247963222,67.66786619535259,17.385059234882913,25.34725091833498,19.414604154682362,5.520951887452339,3,6.108737126426511,1.303420917606131,3.606274772361216,3.3341203156422283,3,5.120114942539113,5.550009215496905,5.129536842441763,6.429632762631667,7,0.9759444342214759,0.6901383177289836,0.9032308100970117,0.857783286090458,7,5.106138855531823,65.11508259881529,17.352553132036086,25.229293763109446,10.427096848137928,12.106138855531823
Мужчина,46,Город с численностью от 100 тысяч до 500 тысяч,Высшее,20 + лет,15-20 лет,Транспорт;,1000+ человек,Инженер7,70,60 000 — 100 000,Нет,3,4,1,3,4,3,5,3,3,3,5,3,4,3,1,2,4,3,3,2,3,4,1,2,2,3,1,2,2,3,3,1,3,2,3,1,2,2,3,4,4,3,2,1,1,1,1,2,2,5,2,6,6,6,6,5,7,5,6,7,4,3,3,6,5,7,6,7,6,6,3,1,23,24,18,15,9,9,7,11,6,42,29,36,21,32,4,3,2.4990055551017636,2.5159774112190916,2.546526783512438,2.0857604352603567,3,2.577286489603181,2.7953539688761624,2.563245195381592,2.7752055474056165,2,1.0143295253754125,4.03751976380253,1.6732884028175894,2.7431048269411997,2,2.3943300468192934,0.8612950900181903,2.346016760933004,1.4301150495926445,46.85836085266006,12.64727018509365,13.711091201266552,11.468242518936732,9.031756947363132,3,2.618030197039933,2.606841835212262,2.404183181574144,2.000472189385337,3,2.5600574712695563,2.7750046077484525,2.5647684212208817,2.755556898270714,1,1.9518888684429518,2.7605532709159344,0.9032308100970117,1.715566572180916,3,2.188345223799353,39.80449954715745,12.629527403211675,13.655387398509605,8.331239521636814,5.188345223799352
Женщина,47,Москва,Высшее,15-20 лет,3-5 лет,Торговля;,До 500 человек,специалист с высшим образованием,90,60 000 — 100 000,Затрудняюсь ответить,6,6,7,5,4,4,6,6,7,4,7,7,7,7,1,2,5,7,7,7,6,4,2,3,5,3,2,2,4,4,4,4,4,4,4,2,4,4,5,4,4,4,4,4,4,3,4,3,5,3,3,2,3,5,3,6,6,5,2,6,2,4,5,6,7,5,5,7,5,5,2,2,38,45,35,21,16,14,13,12,19,74,24,28,24,27,4,5,4.998011110203527,3.773966116828637,2.546526783512438,2.7810139136804755,7,5.154572979206362,3.7271386251682164,5.980905455890381,6.475479610613106,2,1.0143295253754125,5.046899704753162,3.9043396065743754,5.4862096538823995,5,2.3943300468192934,1.7225901800363805,2.346016760933004,1.4301150495926445,77.78244512306982,19.09951792422508,28.338096670878066,17.45177849058535,12.893052037381322,5,5.236060394079866,3.9102627528183933,2.404183181574144,2.6672962525137827,7,5.120114942539113,3.7000061436646035,5.98445964951539,6.429632762631667,1,1.9518888684429518,2.7605532709159344,1.8064616201940233,1.715566572180916,6,5.106138855531823,67.79262526660261,19.217802580986184,28.234213498350773,9.234470331733826,11.106138855531823
Мужчина,35,Город с численностью жителей миллион и более человек,Неоконченное высшее,10-15 лет,3-5 лет,Обслуживание;,До 1000 человек,Механик,100,200 000 — 400 000,Да,4,4,3,5,4,4,3,6,5,5,5,4,4,5,2,4,5,4,6,4,6,5,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,3,5,5,4,4,4,7,6,2,6,3,2,6,2,6,6,3,5,6,4,5,5,3,5,5,5,5,5,6,2,3,27,34,31,30,16,16,10,11,22,75,32,28,22,26,5,5,3.3320074068023513,2.5159774112190916,2.546526783512438,2.7810139136804755,5,5.154572979206362,4.658923281460271,3.4176602605087893,4.625342579009361,4,2.028659050750825,5.046899704753162,3.346576805635179,5.4862096538823995,5,2.9929125585241168,3.445180360072761,3.128022347910672,2.860230099185289,76.36671519611355,16.175525515214357,22.856499100184784,19.908345215021566,17.42634536569284,5,3.4907069293865773,2.606841835212262,2.404183181574144,2.6672962525137827,5,5.120114942539113,4.625007679580754,3.419691228294509,4.5925948304511905,2,3.9037777368859037,3.450691588644918,3.6129232403880467,3.431133144361832,6,4.376690447598706,65.70165303743174,16.169028198686767,22.757408680865566,16.3985257102807,10.376690447598705
